centrality,bin_low,bin_high,bin_center,bin_width,counts,dN_deta
30-50%,-0.6133333333333334,-0.5866666666666667,-0.6000000000000001,0.026666666666666727,2207,919.5833333333312
30-50%,-0.5866666666666667,-0.56,-0.5733333333333334,0.026666666666666616,2400,1000.0000000000019
30-50%,-0.56,-0.5333333333333334,-0.5466666666666667,0.026666666666666616,2333,972.0833333333351
30-50%,-0.5333333333333334,-0.5066666666666667,-0.52,0.026666666666666727,2314,964.1666666666645
30-50%,-0.5066666666666667,-0.48000000000000004,-0.4933333333333334,0.026666666666666672,2415,1006.2499999999998
30-50%,-0.48000000000000004,-0.45333333333333337,-0.4666666666666667,0.026666666666666672,2428,1011.6666666666665
30-50%,-0.45333333333333337,-0.4266666666666667,-0.44000000000000006,0.026666666666666672,2446,1019.1666666666664
30-50%,-0.4266666666666667,-0.4,-0.41333333333333333,0.026666666666666672,2556,1064.9999999999998
30-50%,-0.4,-0.37333333333333335,-0.3866666666666667,0.026666666666666672,2633,1097.0833333333333
30-50%,-0.37333333333333335,-0.3466666666666667,-0.36,0.026666666666666672,2725,1135.4166666666665
30-50%,-0.3466666666666667,-0.32,-0.33333333333333337,0.026666666666666672,2793,1163.7499999999998
30-50%,-0.32,-0.29333333333333333,-0.30666666666666664,0.026666666666666672,2851,1187.9166666666665
30-50%,-0.29333333333333333,-0.2666666666666667,-0.28,0.026666666666666616,2833,1180.4166666666688
30-50%,-0.2666666666666667,-0.24,-0.25333333333333335,0.026666666666666727,2901,1208.7499999999973
30-50%,-0.24,-0.21333333333333337,-0.22666666666666668,0.026666666666666616,2904,1210.0000000000023
30-50%,-0.21333333333333337,-0.18666666666666665,-0.2,0.026666666666666727,2969,1237.0833333333305
30-50%,-0.18666666666666665,-0.16000000000000003,-0.17333333333333334,0.026666666666666616,3067,1277.916666666669
30-50%,-0.16000000000000003,-0.1333333333333333,-0.14666666666666667,0.026666666666666727,3079,1282.9166666666636
30-50%,-0.1333333333333333,-0.10666666666666669,-0.12,0.026666666666666616,3104,1293.3333333333358
30-50%,-0.10666666666666669,-0.07999999999999996,-0.09333333333333332,0.026666666666666727,3076,1281.6666666666638
30-50%,-0.07999999999999996,-0.053333333333333344,-0.06666666666666665,0.026666666666666616,3249,1353.7500000000025
30-50%,-0.053333333333333344,-0.026666666666666616,-0.03999999999999998,0.026666666666666727,3278,1365.8333333333303
30-50%,-0.026666666666666616,0.0,-0.013333333333333308,0.026666666666666616,3233,1347.083333333336
30-50%,0.0,0.026666666666666727,0.013333333333333364,0.026666666666666727,3264,1359.9999999999968
30-50%,0.026666666666666727,0.053333333333333344,0.040000000000000036,0.026666666666666616,3258,1357.5000000000027
30-50%,0.053333333333333344,0.07999999999999996,0.06666666666666665,0.026666666666666616,3236,1348.333333333336
30-50%,0.07999999999999996,0.10666666666666669,0.09333333333333332,0.026666666666666727,3289,1370.4166666666636
