centrality,bin_low,bin_high,bin_center,bin_width,counts,dN_dpT_per_event,invariant_yield_proxy
5-10%,0.4142196508171827,0.44538709431609724,0.42980337256664,0.031167443498914538,0,0.0,0.0
5-10%,0.44538709431609724,0.47889969341625277,0.462143393866175,0.03351259910015553,0,0.0,0.0
5-10%,0.47889969341625277,0.5149339064400723,0.4969167999281625,0.03603421302381954,0,0.0,0.0
5-10%,0.5149339064400723,0.5536794690974308,0.5343066877687516,0.03874556265735851,0,0.0,0.0
5-10%,0.5536794690974308,0.5953403935261936,0.5745099313118123,0.04166092442876279,0,0.0,0.0
5-10%,0.5953403935261936,0.6401360425043214,0.6177382180152575,0.04479564897812782,0,0.0,0.0
5-10%,0.6401360425043214,0.6883022844897307,0.664219163497026,0.04816624198540931,0,0.0,0.0
5-10%,0.6883022844897307,0.7400927355696956,0.7141975100297131,0.05179045107996483,0,0.0,0.0
5-10%,0.7400927355696956,0.7957800948591905,0.767936415214443,0.055687359289494975,0,0.0,0.0
5-10%,0.7957800948591905,0.8556575803796235,0.825718837619407,0.05987748552043293,0,0.0,0.0
5-10%,0.8556575803796235,0.9200404729784829,0.8878490266790532,0.06438289259885943,0,0.0,0.0
5-10%,0.9200404729784829,0.9892677764193027,0.9546541246988929,0.06922730344081984,0,0.0,0.0
5-10%,0.9892677764193027,1.0637040023830333,1.026485889401168,0.07443622596373056,0,0.0,0.0
5-10%,1.0637040023830333,1.1437410897796292,1.1037225460813311,0.08003708739659587,0,0.0,0.0
5-10%,1.1437410897796292,1.2298004684758532,1.186770779127741,0.08605937869622404,0,0.0,0.0
5-10%,1.2298004684758532,1.322335278305715,1.276067873390784,0.09253480982986173,0,0.0,0.0
5-10%,1.322335278305715,1.421832755047601,1.372084016676658,0.09949747674188614,0,0.0,0.0
5-10%,1.421832755047601,1.528816795931288,1.4753247754894445,0.10698404088368685,0,0.0,0.0
5-10%,1.528816795931288,1.64385071818335,1.5863337570573188,0.115033922252062,0,0.0,0.0
5-10%,1.64385071818335,1.7675402251358867,1.7056954716596184,0.12368950695253678,0,0.0,0.0
