centrality,bin_low,bin_high,bin_center,bin_width,counts,dN_deta
10-30%,0.2666666666666666,0.29333333333333345,0.28,0.02666666666666684,1600,1111.111111111104
10-30%,0.29333333333333345,0.32000000000000006,0.30666666666666675,0.026666666666666616,1510,1048.6111111111131
10-30%,0.32000000000000006,0.3466666666666667,0.33333333333333337,0.026666666666666616,1446,1004.1666666666686
10-30%,0.3466666666666667,0.3733333333333333,0.36,0.026666666666666616,1462,1015.2777777777796
10-30%,0.3733333333333333,0.40000000000000013,0.3866666666666667,0.02666666666666684,1431,993.7499999999936
10-30%,0.40000000000000013,0.42666666666666675,0.41333333333333344,0.026666666666666616,1388,963.8888888888906
10-30%,0.42666666666666675,0.45333333333333337,0.44000000000000006,0.026666666666666616,1374,954.1666666666684
10-30%,0.45333333333333337,0.48,0.4666666666666667,0.026666666666666616,1352,938.8888888888907
10-30%,0.48,0.5066666666666666,0.4933333333333333,0.026666666666666616,1327,921.5277777777794
10-30%,0.5066666666666666,0.5333333333333334,0.52,0.02666666666666684,1270,881.9444444444388
10-30%,0.5333333333333334,0.56,0.5466666666666667,0.026666666666666616,1251,868.7500000000017
10-30%,0.56,0.5866666666666667,0.5733333333333334,0.026666666666666616,1188,825.0000000000016
10-30%,0.5866666666666667,0.6133333333333333,0.6,0.026666666666666616,1170,812.5000000000016
10-30%,0.6133333333333333,0.6400000000000001,0.6266666666666667,0.02666666666666684,1280,888.8888888888831
10-30%,0.6400000000000001,0.6666666666666667,0.6533333333333334,0.026666666666666616,1159,804.8611111111126
10-30%,0.6666666666666667,0.6933333333333334,0.68,0.026666666666666616,1153,800.6944444444459
10-30%,0.6933333333333334,0.72,0.7066666666666667,0.026666666666666616,1118,776.3888888888903
10-30%,0.72,0.7466666666666668,0.7333333333333334,0.02666666666666684,1069,742.3611111111064
10-30%,0.7466666666666668,0.7733333333333334,0.7600000000000001,0.026666666666666616,1156,802.7777777777793
10-30%,0.7733333333333334,0.8,0.7866666666666667,0.026666666666666616,1165,809.0277777777793
30-50%,-0.8,-0.7733333333333334,-0.7866666666666667,0.026666666666666616,683,948.6111111111129
30-50%,-0.7733333333333334,-0.7466666666666667,-0.76,0.026666666666666727,702,974.9999999999977
30-50%,-0.7466666666666667,-0.7200000000000001,-0.7333333333333334,0.026666666666666616,665,923.6111111111129
30-50%,-0.7200000000000001,-0.6933333333333334,-0.7066666666666668,0.026666666666666727,621,862.4999999999981
30-50%,-0.6933333333333334,-0.6666666666666667,-0.68,0.026666666666666616,675,937.5000000000018
30-50%,-0.6666666666666667,-0.64,-0.6533333333333333,0.026666666666666727,633,879.1666666666646
30-50%,-0.64,-0.6133333333333334,-0.6266666666666667,0.026666666666666616,696,966.6666666666686
30-50%,-0.6133333333333334,-0.5866666666666667,-0.6000000000000001,0.026666666666666727,622,863.888888888887
30-50%,-0.5866666666666667,-0.56,-0.5733333333333334,0.026666666666666616,668,927.7777777777795
30-50%,-0.56,-0.5333333333333334,-0.5466666666666667,0.026666666666666616,703,976.3888888888907
30-50%,-0.5333333333333334,-0.5066666666666667,-0.52,0.026666666666666727,671,931.9444444444423
30-50%,-0.5066666666666667,-0.48000000000000004,-0.4933333333333334,0.026666666666666672,691,959.7222222222221
30-50%,-0.48000000000000004,-0.45333333333333337,-0.4666666666666667,0.026666666666666672,757,1051.3888888888887
30-50%,-0.45333333333333337,-0.4266666666666667,-0.44000000000000006,0.026666666666666672,761,1056.9444444444443
30-50%,-0.4266666666666667,-0.4,-0.41333333333333333,0.026666666666666672,727,1009.7222222222221
30-50%,-0.4,-0.37333333333333335,-0.3866666666666667,0.026666666666666672,711,987.4999999999998
30-50%,-0.37333333333333335,-0.3466666666666667,-0.36,0.026666666666666672,714,991.6666666666664
30-50%,-0.3466666666666667,-0.32,-0.33333333333333337,0.026666666666666672,741,1029.1666666666665
30-50%,-0.32,-0.29333333333333333,-0.30666666666666664,0.026666666666666672,739,1026.3888888888887
30-50%,-0.29333333333333333,-0.2666666666666667,-0.28,0.026666666666666616,714,991.6666666666684
30-50%,-0.2666666666666667,-0.24,-0.25333333333333335,0.026666666666666727,750,1041.6666666666642
30-50%,-0.24,-0.21333333333333337,-0.22666666666666668,0.026666666666666616,751,1043.0555555555575
30-50%,-0.21333333333333337,-0.18666666666666665,-0.2,0.026666666666666727,750,1041.6666666666642
30-50%,-0.18666666666666665,-0.16000000000000003,-0.17333333333333334,0.026666666666666616,766,1063.888888888891
30-50%,-0.16000000000000003,-0.1333333333333333,-0.14666666666666667,0.026666666666666727,751,1043.0555555555532
30-50%,-0.1333333333333333,-0.10666666666666669,-0.12,0.026666666666666616,700,972.2222222222241
30-50%,-0.10666666666666669,-0.07999999999999996,-0.09333333333333332,0.026666666666666727,744,1033.333333333331
30-50%,-0.07999999999999996,-0.053333333333333344,-0.06666666666666665,0.026666666666666616,772,1072.2222222222242
30-50%,-0.053333333333333344,-0.026666666666666616,-0.03999999999999998,0.026666666666666727,731,1015.2777777777754
30-50%,-0.026666666666666616,0.0,-0.013333333333333308,0.026666666666666616,733,1018.0555555555575
30-50%,0.0,0.026666666666666727,0.013333333333333364,0.026666666666666727,762,1058.333333333331
30-50%,0.026666666666666727,0.053333333333333344,0.040000000000000036,0.026666666666666616,738,1025.0000000000018
30-50%,0.053333333333333344,0.07999999999999996,0.06666666666666665,0.026666666666666616,754,1047.2222222222242
30-50%,0.07999999999999996,0.10666666666666669,0.09333333333333332,0.026666666666666727,701,973.6111111111088
30-50%,0.10666666666666669,0.1333333333333333,0.12,0.026666666666666616,765,1062.500000000002
30-50%,0.1333333333333333,0.16000000000000003,0.14666666666666667,0.026666666666666727,783,1087.4999999999975
30-50%,0.16000000000000003,0.18666666666666665,0.17333333333333334,0.026666666666666616,807,1120.8333333333355
